concept_id|concept_code
40134111|632471
40129560|602769
40129561|604528
40129570|602470
40129583|607243
40121841|543180
40121842|539639
40133463|632262
40133464|632376
40127209|582513
40115344|541644
40129644|603985
40129645|604249
40129647|608906
40129648|604175
40129650|608790
40129654|603194
40129678|605027
40129679|603179
40144639|751548
40144640|752387
40133902|637824
40133903|632363
40133904|632432
40133905|632361
40133910|632411
40133915|637832
40133916|637833
40133922|637804
40133923|636032
40143741|748653
40137651|688617
40142757|745658
40130722|615178
40130724|615109
40134672|643851
40134612|644655
40138213|693895
40137173|672711
40137178|672911
40145493|756484
40145494|756485
40145496|756487
40145497|756488
40145498|756489
40144585|753278
40145509|756490
40145510|756388
40145511|756380
40131669|619332
40131678|617530
40119713|542642
40112708|544623
40126583|580300
40126587|584516
40133450|632373
40133451|632374
40133452|632375
40140037|705999
40140038|706047
40130898|616440
40130899|616168
40141465|725819
40157459|833051
40168377|880706
40133930|632482
40153748|806440
40153752|806119
40153696|805354
40149241|792548
40138989|702490
40148824|763004
40157807|832967
40157827|833501
40155171|825239
40139360|704726
40134750|645701
40134766|643818
40134781|646317
40142837|745676
40142838|745971
40142840|745983
40137233|672168
40138496|702252
40143204|748295
40143205|748298
40135865|656870
40131441|619299
40135161|643189
40140237|706002
40140242|705995
40140244|706025
40140264|706029
40132275|629860
40133461|632473
40135732|656384
40135737|656378
40130492|616530
40130511|616982
40130512|616992
40130513|616995
40158106|835502
40158113|834838
40158117|844336
40157477|833189
40145139|759888
40145140|756848
40132659|628972
40132663|631511
40132668|629094
40133582|636226
40162300|855604
40160966|852044
40160967|853290
40160968|853301
42873239|1301233
40171727|899942
40168837|885388
40223433|999554
40225840|1011645
40225905|1012387
40225907|1012412
40225909|1012420
40182883|977964
40170998|895747
40165694|860004
40158035|835805
40158036|835823
40158048|844271
40234608|1086410
40173161|900457
40233541|1086625
40178862|979147
40226449|1012115
40166714|875832
40233383|1053124
40233385|1053106
40233390|1087429
40232363|1049140
40232511|1049571
40233308|1052460
40233310|1086994
40229610|1039994
40229572|1039260
40170991|891850
40170992|891841
40170995|895822
40170996|895819
40173583|904494
40226487|1012850
40226490|1012675
40223641|998403
40223643|998388
40223644|998412
40223645|998416
40224102|1001445
40184048|984127
40165301|861245
40230643|1043681
40169174|891733
40184935|993264
40184936|991317
40184937|991321
40184938|993289
40226511|1012854
19127987|749589
44814268|1490717
44814504|1490718
44816222|1495072
43560468|1437475
44785842|1489207
44785846|1489217
44784960|1483672
44784753|1485093
44785807|1488541
44785636|1487838
44785542|1488538
44785590|1489316
44784650|1482817
44784662|1484900
43532907|1430237
43532908|1430239
43531917|1424903
43531808|1424664
44506650|1439938
43526542|1423666
44506697|1440969
44506716|1441334
44785472|1486971
44785476|1486979
43559969|1432994
43526636|1421894
43531877|1424663
44785315|1486580
44785332|1485752
44785336|1485760
44785340|1485764
44785344|1485768
43013214|1367302
43012421|1367296
42903114|1360227
43526183|1374753
43526186|1374763
42902193|1358982
43525700|1372494
42903236|1360349
42903247|1360360
42903319|1360432
42903037|1360150
42903012|1360125
42903026|1360139
42898245|1311805
42898247|1311806
42902524|1359637
42901959|1357524
42902457|1359570
42901676|1313142
42902620|1359733
42902422|1359535
40243746|1190123
42902778|1359891
42902787|1359900
40119532|541128
40119533|572649
40119534|568197
40119535|568198
40119536|572650
40119537|541132
40119541|544291
40119542|571792
40119543|544280
40119544|542381
40119545|571793
19052809|568743
19118522|568744
19083766|568745
19116368|564294
19075585|568746
19077533|568848
19077539|568747
19077592|568748
19118523|568749
19116375|564302
19044467|564616
19083764|568687
19075581|568688
19077535|568689
19073445|572636
19073446|572637
19073449|573175
19073447|572638
19073448|572639
40113188|571386
40113189|571387
19015772|572134
40113191|565197
40113192|572302
19120042|572303
19121124|576402
19121125|576403
19121126|576404
19015848|576536
40113205|543848
40113208|541980
40113211|574981
40117739|565848
19061925|568421
19118311|568018
19118312|568019
19116047|563898
19116711|564745
40117954|575604
40117955|574812
19057980|568432
19021203|564718
19117600|565906
19021204|564719
19117601|565907
40117974|569803
40117978|569835
40125165|584472
40130008|602412
40109190|570980
19073542|546122
40109193|575863
19099241|574485
19113216|540117
19113212|540109
19113218|540120
19113214|540113
19073427|545895
19045348|571858
19119306|570537
19117006|565140
19119307|570538
19119308|570539
19116002|563826
19045949|567936
19075521|567937
19115394|563069
19118281|567939
19045941|567938
19119754|571202
19116013|563837
19116952|565065
19117159|565353
19118181|567507
19118182|567508
19118183|567509
19072602|544228
19117698|566062
19117714|566081
19117715|566082
19116503|564459
40117919|564863
19118179|567505
19044267|563422
19052928|572865
19074822|572864
19115577|563291
19081121|572866
19081123|572867
19047852|576464
19116377|564304
19118506|568700
19077531|568798
19118507|568701
19118508|568702
19118509|568703
19116373|564300
19083769|568776
19083763|568683
19052808|568712
19053007|568713
19083765|568714
19116376|564303
19075583|568715
19077532|568831
19077537|568716
19114034|542611
19077568|568717
19118516|568718
19116374|564301
19118517|568720
40117565|575337
40117566|567891
19116179|564070
19120858|575311
40112597|542665
40112599|542668
19118035|567051
19116849|564951
19116965|565079
19120079|572504
40116450|567269
19117609|565919
19021987|574893
40119279|568526
19043655|575226
19118359|568066
40117350|567920
19087294|567919
19005365|575917
19005608|576366
19079309|568639
19006334|574875
19073785|546484
40120760|575196
40120761|575191
19081301|568946
19120986|575930
40117187|567776
19069369|541536
19119239|570465
19119259|570485
19119260|570486
19064887|572579
19113137|539784
19117636|565973
19053210|565974
19088674|572172
19053234|572335
19053233|572154
40115736|543187
19120062|572402
19120063|572403
19071447|572516
19032695|575577
19064883|572622
40122877|570909
40122878|575508
40122879|570910
40122880|570911
40122881|570912
19120086|572520
19120917|575566
19099323|574645
19046072|576287
19032871|575567
19076065|572521
19046768|576288
19076123|572522
19076125|572523
19083107|572524
19047884|576289
19086149|572525
19046889|576343
19047987|576344
40122899|572107
40123867|564783
40127506|578326
40127509|577777
19074380|543149
19114140|543154
19071899|543164
19058915|568887
19068769|568888
19120124|572707
19046185|576469
19066520|569536
19119820|571503
40110600|547099
19047820|576566
19079696|539768
40110609|547026
19118441|568346
19058885|568347
19059980|546125
19060715|568348
19073544|546129
19070531|568349
40110625|568350
19075442|568351
19063037|568352
40110628|546132
40109887|567874
40109888|568078
40109889|568510
19052608|571184
19119265|570491
19119266|570492
40103606|570493
19119267|570494
19119268|570495
19119269|570496
19119270|570497
40105253|546545
40105256|546551
40105257|574776
40105258|574248
19075418|568376
19075414|568377
19075444|568378
19063039|546147
40110350|546364
19077358|568379
19118445|568380
19063522|568381
19115759|563500
19117553|565831
19117552|565830
19044427|564712
19071723|542755
19063287|574582
19077262|567728
19031754|575897
19120977|575903
19120946|575704
19020263|564746
19118754|569537
19033069|575429
19084653|574217
19099421|574178
19067783|569539
19114843|546076
19114846|546080
40106438|545961
19120358|573526
19079337|573527
19080024|573528
19083809|539888
19121114|576335
40107927|573529
19120359|573530
19119504|570784
19119193|570416
19119194|570417
19119195|570418
40111374|563531
19119196|570419
19119197|570420
19119198|570421
19119199|570422
19119200|570423
19119201|570424
19119185|570408
19119202|570425
19119203|570426
19119204|570427
19119205|570428
19119206|570429
19119207|570430
19119208|570431
19119209|570432
19034161|575483
19119210|570433
19119211|570434
19119212|570435
19116418|564357
19116417|564356
19116498|564454
19115641|563360
19081503|566629
19117711|566076
40111413|563546
40103915|566252
40103917|575198
40103919|566248
40103921|566265
19074663|568682
40106123|571644
40106124|571642
19029326|571643
40106138|573458
40106147|543417
40111300|568731
19078971|568732
19119597|570928
19119592|570921
19033502|575528
19081067|571443
19073745|546417
19081190|571444
19034907|571445
19070059|573549
19120362|573550
40105776|572596
40105576|571221
40105580|571222
19119701|571067
19119926|572004
19113748|541639
19054278|574376
19047989|576323
19119932|572012
19119933|572014
40105592|572013
40105593|572015
40106525|575765
19035150|575766
19114833|546033
19080563|568564
40106530|571709
19062503|572964
19075166|572379
19120057|572380
19081246|572381
40110177|544649
40110178|571047
40110182|564853
19113209|540100
40110014|540081
40110017|547171
40110023|546976
19033063|547122
40110031|575650
40110032|547133
19074089|547138
19100226|547126
40110035|574664
19115008|547130
19116838|564932
40110927|568952
40110928|568997
40110931|576065
40110932|574056
19021947|491326
19021949|491332
19021948|491329
19021946|491322
40103005|491199
40103008|491207
19119626|570957
19119627|570958
19119628|570959
40111321|570960
19119629|570961
19119630|570962
19119631|570963
40111325|570964
40111326|570965
40111327|570966
19077666|573835
19120334|573409
19060057|568172
40110247|575104
40110248|564618
40110250|575106
40110251|576050
40110252|572918
40110257|575200
19099368|574666
19120414|573748
19042127|573423
19116459|564405
40111578|572990
40111595|540994
40111602|574340
19069851|562988
19069852|565918
19069830|542915
40110242|568225
40110243|574130
40110244|568226
40110245|568449
40110254|576051
40110256|540383
19112630|477424
40079939|477420
40088591|485665
40079931|477416
40094057|484723
19112749|484996
19029607|485561
40068302|486740
40064305|483025
40033883|484961
40051322|486757
40042807|486679
40033873|484945
40042446|486620
40039857|484797
40035641|484781
40035299|484967
40034947|484951
40015786|487164
40035247|484965
42799223|1294328
42799248|1293316
42799249|1293457
42799217|1293048
40020309|381059
40020310|361891
40025340|365088
40033024|370216
40034075|369520
40034076|369519
40030923|362365
40030924|362364
40030926|362362
40012688|405815
40012689|405806
40012691|405816
40012693|405817
40018680|367710
40022702|368106
40022703|368105
40022704|369162
40022705|368104
40022707|368102
40029526|364890
40029527|364889
40029532|364074
40029534|364072
40029536|364071
40034848|365249
40035258|367131
40035259|367130
40020771|364972
40020772|364971
40029288|365697
40029519|364023
40029521|364894
40017264|365280
40017265|365279
40017266|365278
40017267|405872
40017268|365262
40017269|365281
40023575|368333
40023577|368123
40023579|368122
40030374|363001
40033524|362415
40033530|367331
40017524|365283
40017525|365282
40025177|380937
40022012|219012
40022014|94434
40026933|362358
40026953|365456
40026959|362440
40026962|362444
40026965|362434
40034091|367526
40034101|364013
40022977|364936
40019807|366486
40022962|366900
40040411|386018
40049753|362197
40049756|362298
40049757|362312
40049758|362297
40049761|362208
40039688|362675
40035741|366958
40035742|366957
40035743|366956
40044463|366706
40044464|366705
40044681|364619
40044682|364618
40044683|364617
40048089|406069
40048090|363030
40048091|93723
40048094|362734
40039789|368069
40039790|403731
40039791|403724
40039792|403733
40046056|92888
40046057|92889
40046058|365125
40046059|365123
40046060|365122
40048283|370454
40044939|370237
40044940|370160
40044941|370171
40044942|370148
40044944|370320
40044945|370238
40033446|370337
40033449|364872
40039161|365210
40041046|385842
40036197|365000
40036198|94390
40044611|367096
40044612|367095
40044613|367111
40044615|367109
40051688|379754
40041905|364415
40041906|365519
40051989|91877
40051990|402949
40041326|370336
40052512|405945
40052521|362669
40052524|362666
40052526|362668
40052528|362665
40037568|92637
40037573|367469
40037578|486670
40052843|362793
40052845|368557
40051243|92447
40071114|379736
40069860|368728
40069863|368732
40071156|366862
40051249|363995
40051252|368896
40070247|366988
40070248|366835
40074425|364433
40074426|364426
40074428|364441
40074429|364440
40074431|367521
40060373|369132
40072607|362796
40057249|361875
40054781|363571
40059202|362595
40059203|363149
40064729|91797
40065517|386093
40066631|361981
40066632|361937
40066634|361935
40066635|361934
40055140|92886
40055141|365132
40055142|365131
40055143|365130
40055144|365129
40057071|361979
40057073|362411
40057075|365714
40057077|367326
40059610|368209
40063022|362768
40068161|362096
40073277|212980
40073573|364291
40073576|364673
40073577|364672
40073578|364294
40070251|366834
40070252|366986
40058405|361829
40058406|361925
40058432|370058
40067721|364616
40081554|367997
40081560|367993
40081561|367992
40071615|366279
40064726|379830
40064727|379831
40058486|363516
40065824|406102
40057887|386033
40067098|365212
40067099|386255
40067100|386256
40067101|386257
40055712|367926
40096071|386114
40101228|361913
40102736|362479
40087703|367138
40087706|370333
40102768|362394
40102769|362224
40102770|362223
40102771|362222
40105763|540731
40110145|544981
40096303|367155
40096304|367156
40096306|364687
40096310|364946
40096311|364945
40095722|362189
40095723|362182
40095733|381005
40095806|366119
40095807|365926
40095808|365925
40095809|365924
40096946|365075
40096947|365074
40096948|365073
40096949|352502
40096950|365252
40096955|365070
40096956|93997
40103168|542542
40103175|543030
40103176|543037
40103177|540820
40103178|542044
40099403|363329
40098942|365226
40078546|366916
40084670|363394
40084671|363393
40109587|546287
40109588|575593
40109589|576268
40109590|545534
40109591|545527
40109592|546223
40109593|546217
40109594|546180
40109595|546197
40109597|546279
40109598|546301
40109599|545505
40109600|545543
40109601|545513
40109602|546183
40109605|546186
40128902|605726
40119098|541622
40119115|574631
40119116|575757
40119117|575755
40126228|579740
40126229|579734
40126230|579737
40126231|579699
40119262|541931
40124375|544524
40128699|604852
40127866|597932
40127891|597919
40104976|546552
40128956|602217
40128960|603943
40124888|583108
40125324|583081
40125325|583086
40125327|582952
40125328|578922
40125329|584522
40125330|584253
40126381|583183
40126385|584484
40118535|541781
40118537|541610
40118544|543562
40118558|541785
40130095|604602
40130104|605708
40130119|603013
40128931|604072
40128932|604231
40128934|603621
40125617|580190
40114979|541686
40126467|579881
40126468|579762
40126469|584449
40126993|583046
40106587|541268
40106589|540971
40111123|542556
40111124|539629
40099766|362082
40099767|362402
40099768|362401
40099769|362083
40099770|362081
40099771|362403
40099772|362406
40099773|362405
40099774|362407
40099775|362408
40099777|365808
40099778|365700
40127903|596960
40127661|596806
40127955|596879
40126802|579643
40126807|582585
40126827|583442
40120376|545049
40134227|644997
40117091|541015
40127252|584376
40127266|583254
40127278|578180
40129673|602493
40129637|604106
40129680|603328
40129682|602824
40129684|602656
40129685|602430
40129686|602371
40129687|602377
40129688|603559
40129689|602968
19115823|563586
40129690|602647
40129691|603840
40146743|756952
40153640|805350
40153641|807228
40136979|668260
40136983|669242
40136561|669688
40131135|619329
40130758|616657
40138382|702400
40143897|731239
40143898|731169
40144804|751979
40113800|542775
40113801|542779
40113806|543204
40126021|578652
40123514|542894
40123517|545174
40123518|539868
40123519|542898
40123520|539874
40123680|540786
40123685|545690
40128009|596875
40114644|542581
40113885|566880
40113725|545530
40127521|577778
40115352|544617
40127376|583055
40128405|603912
40127603|583473
40143851|747252
40136276|668255
40135280|647520
40132714|631761
40132776|630507
40132777|628906
40140574|724263
40140588|724254
40140592|724605
40140593|724597
40140594|724601
40148607|763227
40148577|763217
40148597|763272
40148598|763562
40148618|763661
40148847|763129
40134789|644610
40137219|672203
40136238|670274
40136239|664728
40136241|670285
40137242|672633
40137255|672823
40145555|756505
40146245|756548
40146247|756630
40143227|731278
40140146|705986
40140147|705987
40140148|705985
40140149|705997
40140150|706063
40140151|706058
40140153|706015
40143346|746333
40140291|706041
40140292|705982
40137643|687712
40137644|687703
40142706|745680
40139025|702350
40140259|706109
40140260|706062
40140271|706111
40140274|706031
40140275|705977
40140276|706052
40132267|628913
40133232|637777
40133238|636181
40139878|706057
40139887|706055
40139888|706034
40140898|724455
40140910|724458
40139915|706022
40139917|707363
40145952|756676
40145955|756678
40226512|1012834
40226515|1012842
40226516|1012862
40226532|1012096
40223131|998350
40223135|998637
40223190|998698
40224938|1001464
40184155|991552
40184156|991556
40178623|991400
40179297|991254
40169186|895668
40166940|875823
40154110|805862
40154111|805858
40168937|885722
40227518|1014116
40224156|999994
40234898|1050959
40234899|1052448
40236055|1087978
40235610|1089829
40235616|1089835
40239723|1111189
40239725|1111179
40239726|1111186
40243950|1190616
40223713|998044
40167760|877023
40167761|881392
40167762|881388
40167774|877126
40168315|876393
40154174|806431
40154183|805346
40154184|806965
40154185|806649
40238748|1101759
40235879|1087956
40236009|1091522
40236047|1091611
40235586|1090023
40235587|1091285
40235419|1088668
40233500|1053376
40223980|998444
40226480|1012846
40226482|1010949
40226483|1010983
40168256|877422
40168274|882508
40165749|858891
40165555|860909
42899612|1309122
42902764|1359877
42902552|1359665
42902348|1359461
42901879|1356793
42902899|1360012
42902854|1359967
42902855|1359968
42902858|1359971
42902872|1359985
42903299|1360412
42901714|1313959
42901720|1313981
42707966|1242220
42707997|1242515
42708004|1242541
42708005|1242542
42708009|1242559
42708010|1242560
42708012|1242564
42708014|1242573
42707370|1233707
40237474|1098627
40242520|1149356
40243209|1190807
42708671|1247822
42708417|1245473
42707950|1242072
42708015|1242574
42707915|1241815
42707916|1241817
40229413|1044498
42708113|1243320
40234594|1053628
40231657|1042860
40227132|1011116
40227134|1013018
42707246|1232439
40222125|994889
40222128|994880
40226304|1009472
40242505|1149357
40244206|1193466
40221838|994998
40241703|1144867
40236814|1094365
40221561|995393
40221564|995397
40221567|995401
40221570|995412
40222418|996764
40231301|1043475
19005830|575721
19118911|570086
19067850|571291
19067875|571292
19079908|571293
40121059|576422
40121060|576421
40121064|576336
40121065|576408
40121066|576409
19121130|576410
19045991|576337
40121069|570985
19034191|575681
19046911|576338
19047544|576411
19119645|570986
40121074|574258
40121076|576607
40121079|576010
19113517|540881
40113178|541958
19113986|542410
19046639|569689
19117510|565779
40122107|569894
40122115|574000
19117772|566164
40122117|539395
40122118|568826
19117180|565382
19117773|566165
19115739|563474
19120486|573989
19115738|563473
19063335|543373
40123776|564185
19116161|564051
19116461|564407
19087979|567934
40117448|543959
19122858|604523
19122959|604880
40125150|578591
19063251|573456
19119866|571745
19114383|544063
40113048|571669
19119853|571670
19082561|571671
40104978|574854
19118335|568042
19118336|568043
19120725|574901
19119951|572037
19118338|568045
19014240|568318
19042087|568324
19078390|568325
19014237|563567
19014238|568299
40119275|568452
19022203|567791
19117543|565817
19118355|568062
19115822|563585
19118356|568063
19083004|574991
19117541|565815
19117539|565813
19118358|568065
19117540|565814
19118354|568061
19031903|575921
19116950|565063
19122557|603333
19122654|603781
19118075|567102
40124481|571728
19015776|543239
19118486|568606
19118487|568607
19118488|568608
40123970|574909
40123971|574910
40123974|567610
40123979|567611
19115689|563412
19115688|563411
19122801|604252
19078875|578848
40117541|574963
40117543|567889
40117559|574799
40117561|564258
40117562|543976
19085053|571767
40118369|575160
40118370|565914
19073978|567949
19118283|567950
19074003|567951
19074006|567952
19114627|545030
19074168|567953
19074225|567954
19075501|567955
19083164|567956
19118282|567940
19073977|567941
40118384|567942
40118385|567943
40118386|567944
40119486|541136
40129720|604510
40129722|602348
19122512|603193
19116822|564914
19117182|565384
19116823|564915
19117183|565385
19116824|564916
40105870|572253
40129268|604425
19063487|568755
19064948|568756
19113519|540902
19115468|563165
19068793|568889
40115616|540549
40115617|575873
40115618|540555
40119704|563896
40119707|563897
19119979|572078
19119978|572077
19120877|575403
19119981|572080
19119982|572081
19119985|572085
40118977|572082
19118096|567162
19118951|570134
19118952|570135
19118953|570136
19118954|570137
19118955|570138
19118956|570139
19118957|570140
19118958|570141
19056811|573141
19117706|566070
19071645|571882
19071647|573125
19119897|571890
19007523|564749
19116713|564750
19117520|565790
19022760|565789
19022792|567881
19022791|565791
19069096|566727
19117947|566728
19072376|566729
19117319|565557
40122876|574254
19122737|604040
19122281|602199
19122577|603553
19122939|604827
19071028|571478
40129182|603907
19118138|567308
19118139|567309
19118140|567310
19071321|567311
19071354|567312
19087355|575154
19006662|574719
19120698|574720
19118128|567280
19087325|567281
40121537|568598
40119401|569584
40125994|578785
40129169|603770
19122701|603904
40118960|575401
19119791|571370
19117005|565139
19045912|563842
19117158|565352
40107507|575900
19120761|575033
19074286|573674
19074371|573675
40104531|575579
19120039|572280
19022506|572281
19022507|572282
40104536|575459
19022508|572283
19120953|575752
40103137|564682
19066753|571826
19115899|563693
19079996|571827
19084387|571828
40109026|573634
19120978|575904
19119788|571350
19077196|571351
40105242|574294
40105244|571943
19072402|566412
40107058|566414
19044452|566413
19116594|564581
19072407|566428
40107062|566429
19116736|564782
19083805|539954
40109045|571018
40109046|571019
40109047|571020
40109049|571021
40109050|571022
40112305|576614
40112309|576616
40112310|576617
19022183|563861
40103879|566259
40103881|566249
40103883|575218
40103885|575215
40103887|572511
40103465|570078
40103469|570082
40103475|570084
19119020|570211
19068767|562885
19073399|545877
19120594|574208
19120595|574209
19120596|574210
19046669|576224
19120597|574211
19120686|574629
40105392|571714
40105394|574935
40105395|574936
19065049|569534
19062867|573692
19062869|573693
19012453|573694
19080390|568382
19114867|546140
40110356|545455
19073207|545459
19073548|546151
19007838|573261
19120092|572550
19054609|573647
19055927|573648
19120018|572178
19052802|542544
19060981|542547
40109106|576467
19114858|546102
19046770|576468
40108947|573829
19120769|575041
19084510|573831
19119883|571816
40108953|571817
19042126|571823
19119887|571824
19058591|571825
40108964|564831
40108965|566845
40103802|570029
40103803|570030
40103804|570031
19118875|570035
40103812|570039
40103813|574760
40103816|541415
19073576|546193
40110545|547002
40110546|547005
40110548|547009
40103010|491203
19112985|491103
40103033|573347
19119591|570920
19122762|604134
40109736|567516
19059978|568416
40104570|575058
19119786|571330
40109759|540089
40105568|575520
40106044|572476
40106045|572477
40106046|572478
19118794|569708
40104642|544482
40104644|566255
19119934|572016
19118512|568706
19113186|540057
19115010|547169
19074327|571425
19119836|571590
19084868|571591
19099723|574328
19080651|572711
19099762|574329
19120625|574330
19119682|571043
19119683|571044
19071944|568394
19063172|568395
19061922|568397
19061902|568398
40110567|540652
19063174|568389
19114925|546368
19083235|568441
19083267|568442
19082724|572737
19119616|570947
40111563|542889
40109838|547068
19114991|547072
40103726|570468
40105109|574249
40105110|574250
40105113|574251
19120781|575056
40105115|574635
40105319|564948
19117884|566480
19115944|563754
19121042|576064
19058065|574417
19058067|574416
19058069|574655
42799144|1292917
42801158|1299154
42800342|1298296
42801261|1297398
42801258|1297399
42800389|1297836
42799349|1293666
42799178|1294240
42799848|1292417
42800128|1293445
42800211|1293400
42799963|1291698
40003592|364299
40003593|364314
40003598|368356
40007347|369048
40007348|365040
40008925|379808
40010071|365327
40007768|365969
40007770|365968
40008664|366920
40008665|366962
40008666|366970
40008667|366909
40008670|369914
40008672|366175
40008673|366682
40008674|366681
40008679|364367
40003353|370422
40013025|361932
40013026|381069
40013027|381068
40013029|381067
40015347|367336
40015136|362605
40015137|363062
40015150|370347
40015183|406224
40008329|94213
40008337|369524
40007075|368128
40007089|406053
40006429|227095
40006433|226682
40006442|365043
40012270|364365
40012272|368412
40012276|364921
40012278|367761
40012279|367760
40012280|367759
40012282|367757
40031925|369837
40008549|405784
40022964|369948
40022966|369946
40029538|368717
40029540|365169
40029541|365168
40029542|365167
40029543|365166
40029544|365165
40029545|365164
40029546|365163
40029547|365162
40023126|366008
40022353|364481
40035257|367129
40030935|362160
40017364|368006
40017369|368012
40017370|367941
40017371|367865
40017372|368011
40017373|367735
40017374|367999
40017375|368005
40017384|363811
40017385|363810
40017388|363904
40035356|366977
40035364|363132
40036484|365251
40036492|364232
40036498|364226
40036499|364399
40036502|364224
40036503|364231
40036505|364998
40041574|363094
40029860|365019
40049255|367179
40049258|367178
40019107|365059
40023587|368117
40023588|368116
40023589|368442
40030049|367723
40030050|386187
40030051|367722
40030052|367721
40030054|364984
40030055|364983
40030056|364982
40030057|364981
40027798|363066
40026669|368874
40026675|367340
40014796|362603
40020054|368371
40020055|368370
40034901|367080
40040390|385802
40040393|365899
40040396|385425
40040398|385426
40040400|385427
40038597|361856
40038599|361854
40038602|385909
40040421|367116
40035744|366955
40035745|366954
40035747|369913
40035748|369912
40035749|369911
40044695|403634
40044707|367451
40044714|367104
40034906|379784
40034907|379773
40034908|379791
40034909|379781
40046062|363923
40044271|362566
40044278|370294
40049169|385766
40044946|370159
40044947|370193
40044948|370323
40044949|370257
40044951|370254
40044955|370207
40044956|370170
40044957|370205
40044960|370169
40039173|363498
40039175|362785
40036183|406283
40036185|364995
40036186|364994
40036187|364993
40061322|367211
40061323|367210
40061324|367209
40057996|379718
40058014|361914
40061942|362943
40061945|362940
40061946|362939
40061948|362946
40042287|406238
40042621|366190
40042953|363546
40045120|368238
40046607|362674
40045123|368310
40052839|366934
40052840|367004
40052046|406124
40059642|363295
40073854|361982
40073863|406219
40073865|367440
40073868|365517
40073869|370456
40054949|368173
40063845|362000
40063849|362429
40063850|362421
40063851|362428
40063856|367604
40063857|93349
40063858|367615
40051310|363189
40071181|363413
40081564|365065
40080684|369286
40065192|362874
40065193|362942
40065196|362936
40065202|367262
40059126|363102
40071389|364690
40059361|366236
40066464|363314
40066465|362609
40066466|362610
40067077|364428
40067078|364427
40144833|753259
40067080|392970
40067081|366128
40067082|380949
40067090|368662
40066770|364933
40066774|366529
40072003|367611
40072004|367610
40055701|93794
40056757|405932
40056758|406040
40056759|452719
40056760|406314
40057012|93616
40063519|384662
40066645|361943
40066646|406295
40066651|363760
40060711|365655
40060712|365569
40060713|365568
40060714|365654
40060715|365605
40060716|365653
40060703|362769
40060706|365572
40060707|365657
40060708|365656
40060709|365571
40081115|370314
40070257|364885
40070259|364883
40070260|364352
40109606|546207
40084347|362505
40084365|367231
40084366|363830
40108820|546152
40108821|546155
40108822|546126
40108823|546158
40108824|546161
40108825|546130
40108826|546165
40108827|546148
40108828|546133
40108829|546137
40108830|546365
40108831|545456
40108832|545460
40108833|540605
40102774|406113
40102775|365448
40102777|406114
40102778|406116
40103366|545888
40103370|540532
40106352|574204
40106360|543819
40096951|365034
40096952|216302
40096953|365072
40096954|365071
40096957|365069
40096958|365068
40107913|575591
40107914|545944
40078549|366855
40078550|366810
40078556|366914
40078558|366848
40078561|370051
40078574|406223
40078575|406225
40078582|367733
40084600|385324
40084613|363935
40080599|405804
40080600|405950
40080601|406207
40093039|363796
40086637|369256
40086669|369253
40099995|369408
40096783|366377
40105073|572930
40099106|367132
40099112|379602
40096040|406008
40101745|362238
40099250|365520
40127907|597924
40104519|541341
40104520|541351
40104963|546535
40104964|546452
40104965|546570
40104966|546498
40104967|546514
40104968|546433
40104969|546456
40104970|546579
40104971|546510
40104972|546566
40104973|546506
40128270|603133
40128273|608899
40128277|604832
40128279|603752
40128280|608779
40128281|603291
40128282|602976
40122079|539509
40122084|543649
40112939|543697
40128441|604012
40115845|542901
40118845|541210
40118846|541220
40118847|541201
40118848|541227
40117726|541777
40125045|581257
40125046|581272
40125055|581264
40125056|581268
40125844|579829
40125872|578683
40125884|584525
40125886|584331
40113946|542835
40113947|542120
40113948|545452
40125448|584409
40125661|578536
40107001|544354
40107003|540150
40107004|572331
40104141|576641
40096933|364400
40096934|364484
40096936|364913
40096937|363933
40108856|544571
40108862|543475
40108863|543827
40108865|540653
40108866|546369
40108867|540690
40135282|647516
40134071|632490
40153617|806365
40153623|806331
40141089|725054
40151879|798969
40151881|798986
40151883|798916
40151885|799081
40136587|670406
40133423|632389
40144838|753217
40144839|753336
40142052|729966
40142057|729954
40142064|730014
40127099|584381
40127107|581617
40129969|603111
40125044|581276
40126032|584335
40120524|543703
40120575|543630
40121589|540857
40121591|545283
40122798|541288
40121645|545215
40121646|545201
40121647|544396
40126489|583427
40126507|583190
40126519|582463
40116048|544603
40127370|579754
40116088|543941
40141824|727958
40141831|727673
40153628|806449
40153631|806453
40123017|545392
40123018|546091
40137172|672250
40134486|644282
40134487|646295
40134490|644507
40134500|646304
40145226|756421
40145228|756423
40145229|756415
40134638|643508
40134639|645772
40134640|643433
40134641|646323
40134642|643445
40145141|756849
40145142|756850
40145981|756513
40145984|756516
40145988|756519
40130337|616331
40130341|616032
40130342|615182
40132780|630639
19011507|572554
40132781|630641
40132782|630664
40132783|630668
40132784|630674
40132801|630057
40132803|630011
40132804|630069
40132805|630071
40148004|756899
40147984|756924
40148631|763552
40153735|807026
40159065|847495
40153896|806295
40153897|806283
40135338|647110
40136374|664753
40136380|668999
40136393|669047
40136396|668915
40136398|669651
40140309|706114
40140327|706099
40140345|706030
40140476|706098
40133121|630344
40131783|617826
40135291|647511
40132491|631628
40139141|701986
40140039|706040
40140047|705966
40140060|706095
40140061|706096
40140064|707309
40140066|707201
40140078|708198
40140079|706001
40141082|725852
40140101|707210
40141511|725839
40141513|725857
40141514|725883
40141517|725868
40141518|725865
40141526|725858
40141529|725860
40135998|657384
40165577|861994
40165578|861997
